#TaxCalculationService20200301,CalculateTax,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
#TaxCalculationRequest.INDATA.INVOICE.ATTRIBUTE1,TaxCalculationRequest.INDATA.INVOICE.CALCULATIONDIRECTION,TaxCalculationRequest.INDATA.INVOICE.EXTERNALCOMPANYID,TaxCalculationRequest.INDATA.INVOICE.COMPANYROLE,TaxCalculationRequest.INDATA.INVOICE.CURRENCYCODE,TaxCalculationRequest.INDATA.INVOICE.INVOICEDATE,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.COUNTRY,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.STATE,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.PROVINCE,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.CITY,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.COUNTY,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.POSTCODE,TaxCalculationRequest.INDATA.INVOICE.SHIPTO.GEOCODE,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.COUNTRY,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.STATE,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.PROVINCE,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.CITY,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.COUNTY,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.POSTCODE,TaxCalculationRequest.INDATA.INVOICE.SHIPFROM.GEOCODE,TaxCalculationRequest.INDATA.Version,TaxCalculationRequest.INDATA.INVOICE.LINE.LINENUMBER,TaxCalculationRequest.INDATA.INVOICE.LINE.GROSSAMOUNT,TaxCalculationRequest.INDATA.INVOICE.LINE.QUANTITY,TaxCalculationRequest.INDATA.INVOICE.INVOICENUMBER,TaxCalculationRequest.INDATA.INVOICE.TRANSACTIONTYPE,TaxCalculationRequest.INDATA.INVOICE.LINE.ID,TaxCalculationRequest.INDATA.INVOICE.LINE.PRODUCTCODE,TaxCalculationRequest.INDATA.INVOICE.LINE.COMMODITYCODE,TaxCalculationRequest.INDATA.INVOICE.ISCREDIT,TaxCalculationRequest.INDATA.INVOICE.LINE.ISCREDIT,TaxCalculationRequest.INDATA.INVOICE.ORIGINALINVOICEDATE,TaxCalculationRequest.INDATA.INVOICE.LINE.ORIGINALINVOICEDATE,TaxCalculationRequest.INDATA.INVOICE.ISAUDITED,TaxCalculationRequest.INDATA.INVOICE.BUSINESSLOCATION,TaxCalculationRequest.INDATA.INVOICE.LINE.BUSINESSLOCATION,TaxCalculationRequest.INDATA.INVOICE.FILTERGROUPNAME,TaxCalculationRequest.INDATA.INVOICE.FILTERGROUPOWNER
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,BLOUNT,35016,3100,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6053,1,24-11-2025TC001-AL-22297,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,BLOUNT,35079,4721,US,AL,,UNINCORPORATED,BLOUNT,35079,4721,,1,6054,1,24-11-2025TC001-AL-22298,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,BLOUNT,35180,2012,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6055,1,24-11-2025TC001-AL-22299,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,BLOUNT,35172,6300,US,AL,,UNINCORPORATED,BLOUNT,35172,6300,,1,6056,1,24-11-2025TC001-AL-22300,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,BLOUNT,35121,5900,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6057,1,24-11-2025TC001-AL-22301,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,BLOUNT,35031,2900,US,AL,,UNINCORPORATED,BLOUNT,35031,2900,,1,6058,1,24-11-2025TC001-AL-22302,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,BLOUNT,35016,2403,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6059,1,24-11-2025TC001-AL-22303,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,BLOUNT,35031,16,US,AL,,UNINCORPORATED,BLOUNT,35031,16,,1,6060,1,24-11-2025TC001-AL-22304,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,BLOUNT,35952,4212,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6061,1,24-11-2025TC001-AL-22305,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,BLOUNT,35031,1110,US,AL,,UNINCORPORATED,BLOUNT,35031,1110,,1,6062,1,24-11-2025TC001-AL-22306,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,BLOUNT,35952,9326,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6063,1,24-11-2025TC001-AL-22307,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,BLOUNT,35049,4501,US,AL,,UNINCORPORATED,BLOUNT,35049,4501,,1,6064,1,24-11-2025TC001-AL-22308,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,BLOUNT,35031,4952,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6065,1,24-11-2025TC001-AL-22309,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,BLOUNT,35121,3213,US,AL,,UNINCORPORATED,BLOUNT,35121,3213,,1,6066,1,24-11-2025TC001-AL-22310,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,BLOUNT,35049,4100,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6067,1,24-11-2025TC001-AL-22311,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,MIDWAY,BULLOCK,36053,2504,US,AL,,MIDWAY,BULLOCK,36053,2504,,1,6068,1,24-11-2025TC001-AL-22312,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,BULLOCK,36005,3502,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6069,1,24-11-2025TC001-AL-22313,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,BULLOCK,36053,2505,US,AL,,UNINCORPORATED,BULLOCK,36053,2505,,1,6070,1,24-11-2025TC001-AL-22314,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,BULLOCK,36089,2204,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6071,1,24-11-2025TC001-AL-22315,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,BULLOCK,36860,2523,US,AL,,UNINCORPORATED,BULLOCK,36860,2523,,1,6072,1,24-11-2025TC001-AL-22316,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,BULLOCK,36013,3530,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6073,1,24-11-2025TC001-AL-22317,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNION SPRINGS,BULLOCK,36089,52,US,AL,,UNION SPRINGS,BULLOCK,36089,52,,1,6074,1,24-11-2025TC001-AL-22318,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,GEORGIANA,BUTLER,36033,18,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6075,1,24-11-2025TC001-AL-22319,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,GREENVILLE,BUTLER,36037,17,US,AL,,GREENVILLE,BUTLER,36037,17,,1,6076,1,24-11-2025TC001-AL-22320,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,MCKENZIE,BUTLER,36456,19,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6077,1,24-11-2025TC001-AL-22321,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,BUTLER,36030,20,US,AL,,UNINCORPORATED,BUTLER,36030,20,,1,6078,1,24-11-2025TC001-AL-22322,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,BUTLER,36015,20,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6079,1,24-11-2025TC001-AL-22323,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,BUTLER,36032,4018,US,AL,,UNINCORPORATED,BUTLER,36032,4018,,1,6080,1,24-11-2025TC001-AL-22324,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,BUTLER,36033,6008,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6081,1,24-11-2025TC001-AL-22325,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,ANNISTON,CALHOUN,36201,1,US,AL,,ANNISTON,CALHOUN,36201,1,,1,6082,1,24-11-2025TC001-AL-22326,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,GLENCOE,CALHOUN,35905,7106,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6083,1,24-11-2025TC001-AL-22327,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,HOBSON CITY,CALHOUN,36201,2,US,AL,,HOBSON CITY,CALHOUN,36201,2,,1,6084,1,24-11-2025TC001-AL-22328,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,JACKSONVILLE,CALHOUN,36265,14,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6085,1,24-11-2025TC001-AL-22329,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,OHATCHEE,CALHOUN,35096,9019,US,AL,,OHATCHEE,CALHOUN,35096,9019,,1,6086,1,24-11-2025TC001-AL-22330,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,OXFORD,CALHOUN,36201,6714,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6087,1,24-11-2025TC001-AL-22331,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,PIEDMONT,CALHOUN,36272,9,US,AL,,PIEDMONT,CALHOUN,36272,9,,1,6088,1,24-11-2025TC001-AL-22332,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,SOUTHSIDE,CALHOUN,35905,6302,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6089,1,24-11-2025TC001-AL-22333,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,CALHOUN,35096,5777,US,AL,,UNINCORPORATED,CALHOUN,35096,5777,,1,6090,1,24-11-2025TC001-AL-22334,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,CALHOUN,35096,7607,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6091,1,24-11-2025TC001-AL-22335,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,CALHOUN,36271,4344,US,AL,,UNINCORPORATED,CALHOUN,36271,4344,,1,6092,1,24-11-2025TC001-AL-22336,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,CALHOUN,36201,4,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6093,1,24-11-2025TC001-AL-22337,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,CALHOUN,36206,7500,US,AL,,UNINCORPORATED,CALHOUN,36206,7500,,1,6094,1,24-11-2025TC001-AL-22338,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,CALHOUN,35905,7109,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6095,1,24-11-2025TC001-AL-22339,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,CALHOUN,35096,5025,US,AL,,UNINCORPORATED,CALHOUN,35096,5025,,1,6096,1,24-11-2025TC001-AL-22340,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,CALHOUN,36272,1452,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6097,1,24-11-2025TC001-AL-22341,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,CALHOUN,36206,7412,US,AL,,UNINCORPORATED,CALHOUN,36206,7412,,1,6098,1,24-11-2025TC001-AL-22342,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,CALHOUN,36265,7103,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6099,1,24-11-2025TC001-AL-22343,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,CALHOUN,36271,116,US,AL,,UNINCORPORATED,CALHOUN,36271,116,,1,6100,1,24-11-2025TC001-AL-22344,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,CALHOUN,35905,7175,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6101,1,24-11-2025TC001-AL-22345,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,WEAVER,CALHOUN,36206,2810,US,AL,,WEAVER,CALHOUN,36206,2810,,1,6102,1,24-11-2025TC001-AL-22346,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,CUSSETA,CHAMBERS,36852,2401,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6103,1,24-11-2025TC001-AL-22347,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,FIVE POINTS,CHAMBERS,36855,17,US,AL,,FIVE POINTS,CHAMBERS,36855,17,,1,6104,1,24-11-2025TC001-AL-22348,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,LAFAYETTE,CHAMBERS,36862,56,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6105,1,24-11-2025TC001-AL-22349,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,LANETT,CHAMBERS,36863,20,US,AL,,LANETT,CHAMBERS,36863,20,,1,6106,1,24-11-2025TC001-AL-22350,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,CHAMBERS,36274,16,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6107,1,24-11-2025TC001-AL-22351,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,CHAMBERS,36855,2100,US,AL,,UNINCORPORATED,CHAMBERS,36855,2100,,1,6108,1,24-11-2025TC001-AL-22352,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,CHAMBERS,36276,3432,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6109,1,24-11-2025TC001-AL-22353,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,CHAMBERS,36850,2678,US,AL,,UNINCORPORATED,CHAMBERS,36850,2678,,1,6110,1,24-11-2025TC001-AL-22354,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,CHAMBERS,36276,7800,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6111,1,24-11-2025TC001-AL-22355,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,CHAMBERS,36852,2402,US,AL,,UNINCORPORATED,CHAMBERS,36852,2402,,1,6112,1,24-11-2025TC001-AL-22356,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,CHAMBERS,36801,9563,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6113,1,24-11-2025TC001-AL-22357,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,CHAMBERS,36854,3021,US,AL,,UNINCORPORATED,CHAMBERS,36854,3021,,1,6114,1,24-11-2025TC001-AL-22358,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,CHAMBERS,36274,4251,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6115,1,24-11-2025TC001-AL-22359,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,CHAMBERS,36852,2400,US,AL,,UNINCORPORATED,CHAMBERS,36852,2400,,1,6116,1,24-11-2025TC001-AL-22360,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,VALLEY,CHAMBERS,36854,16,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6117,1,24-11-2025TC001-AL-22361,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,WAVERLY,CHAMBERS,36879,18,US,AL,,WAVERLY,CHAMBERS,36879,18,,1,6118,1,24-11-2025TC001-AL-22362,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,CEDAR BLUFF,CHEROKEE,35959,14,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6119,1,24-11-2025TC001-AL-22363,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,CENTRE,CHEROKEE,35960,14,US,AL,,CENTRE,CHEROKEE,35960,14,,1,6120,1,24-11-2025TC001-AL-22364,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,COLLINSVILLE,CHEROKEE,35961,3105,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6121,1,24-11-2025TC001-AL-22365,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,GAYLESVILLE,CHEROKEE,35973,47,US,AL,,GAYLESVILLE,CHEROKEE,35973,47,,1,6122,1,24-11-2025TC001-AL-22366,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,LEESBURG,CHEROKEE,35983,14,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6123,1,24-11-2025TC001-AL-22367,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,PIEDMONT,CHEROKEE,36272,5474,US,AL,,PIEDMONT,CHEROKEE,36272,5474,,1,6124,1,24-11-2025TC001-AL-22368,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,SAND ROCK,CHEROKEE,35983,4000,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6125,1,24-11-2025TC001-AL-22369,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,CHEROKEE,35901,9700,US,AL,,UNINCORPORATED,CHEROKEE,35901,9700,,1,6126,1,24-11-2025TC001-AL-22370,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,CHEROKEE,36272,2601,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6127,1,24-11-2025TC001-AL-22371,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,CHEROKEE,35961,3020,US,AL,,UNINCORPORATED,CHEROKEE,35961,3020,,1,6128,1,24-11-2025TC001-AL-22372,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,CHEROKEE,35901,9710,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6129,1,24-11-2025TC001-AL-22373,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,CHEROKEE,35959,2273,US,AL,,UNINCORPORATED,CHEROKEE,35959,2273,,1,6130,1,24-11-2025TC001-AL-22374,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,UNINCORPORATED,CHEROKEE,35959,4100,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6131,1,24-11-2025TC001-AL-22375,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,CALERA,CHILTON,35040,2521,US,AL,,CALERA,CHILTON,35040,2521,,1,6132,1,24-11-2025TC001-AL-22376,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,CLANTON,CHILTON,35045,1102,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6133,1,24-11-2025TC001-AL-22377,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,JEMISON,CHILTON,35085,18,US,AL,,JEMISON,CHILTON,35085,18,,1,6134,1,24-11-2025TC001-AL-22378,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,MAPLESVILLE,CHILTON,36091,2836,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6135,1,24-11-2025TC001-AL-22379,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,B,,24/11/2025,US,AL,,THORSBY,CHILTON,35045,5502,US,AL,,THORSBY,CHILTON,35045,5502,,1,6136,1,24-11-2025TC001-AL-22380,RR,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,CHILTON,35040,2321,US,IL,,COLUMBUS,ADAMS,62305,4100,,1,6137,1,24-11-2025TC001-AL-22381,SI,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
C1,F,D2C-US-20210310,S,,24/11/2025,US,AL,,UNINCORPORATED,CHILTON,35040,2300,US,AL,,UNINCORPORATED,CHILTON,35040,2300,,1,6138,1,24-11-2025TC001-AL-22382,GS,1,,,TRUE,TRUE,,,TRUE,,,AnkalTest,D2C-US
